Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1338,09/02/2024,15/02/2024,CUST280,Mary Bowers,Consumer,PROD3090,Cupboard,Furniture,South,Utah,Ashleymouth,10,577,5,5481.5,3988,1493.5,UPI,Delivered,Haas Ltd,smithdaniel@humphrey-howe.info,10,No,0
ORD1339,26/05/2024,02/06/2024,CUST528,William Durham,Home office,PROD8984,Stamp,Office Supplies,North,North Dakota,Michaelshire,8,4677,20,29932.8,23642.81,6289.99,UPI,Cancelled,Powell Group,perryclark@baxter.com,22,No,0
ORD1340,02/04/2025,09/04/2025,CUST719,Charles Reynolds,Home office,PROD9730,Maggi,Grocery,North,Connecticut,Castillobury,8,2337,5,17761.2,11797.76,5963.44,Cash,Cancelled,Holland-Flores,dylan27@wood.net,48,No,0
ORD1341,04/01/2025,05/01/2025,CUST252,Brett Baker,Corporate,PROD8788,Monitor,Electronics,East,North Dakota,East John,7,3218,5,21399.7,13127.92,8271.78,Pay check,Cancelled,"Carrillo, Martinez and Robinson",istephenson@adams-ramos.com,12,No,0
ORD1342,02/01/2024,05/01/2024,CUST955,Ryan Holmes,Corporate,PROD2407,Stamp,Office Supplies,South,New Jersey,South Jean,6,1530,5,8721,5538.12,3182.88,Credit card,Returned,Nguyen PLC,kaitlyn25@wright.net,20,No,0
ORD1343,04/12/2024,08/12/2024,CUST372,Heather Rose,Corporate,PROD8721,File Folder,Office Supplies,West,Montana,Smithborough,1,1771,15,1505.35,1089.55,415.8,Credit card,Delivered,Edwards-Gonzalez,andrewschwartz@houston-mcgee.org,21,No,0
ORD1344,15/03/2024,17/03/2024,CUST884,Kimberly Wilkins,Corporate,PROD4347,Sofa,Furniture,East,Wisconsin,Rivershaven,7,1960,15,11662,7650.14,4011.86,Cash,Cancelled,"Morgan, Johnson and Anderson",jasminereyes@peterson-kemp.biz,21,No,0
ORD1345,14/12/2024,20/12/2024,CUST811,Randall Brown,Corporate,PROD6655,Maggi,Grocery,East,Pennsylvania,Jasonview,3,1028,10,2775.6,2265.87,509.73,Cash,Pending,Joseph Ltd,heather08@bailey-sanchez.com,8,Yes,45
ORD1346,07/12/2024,08/12/2024,CUST124,James Garcia,Corporate,PROD4134,Stamp,Office Supplies,North,Indiana,South Melinda,3,619,10,1671.3,1138.27,533.03,UPI,Returned,"Saunders, Gonzales and Mcdonald",jamesmiddleton@roberts-davis.com,3,Yes,33
ORD1347,12/03/2025,13/03/2025,CUST910,Jennifer Oliver,Consumer,PROD5163,Dining table,Furniture,East,West Virginia,South Larryland,10,3339,10,30051,25269.93,4781.07,Pay check,Cancelled,Graves PLC,collinsnancy@mendez.com,27,No,0
ORD1348,06/08/2025,13/08/2025,CUST225,Wendy Harding,Home office,PROD1032,Cold drinks,Grocery,West,New Jersey,Willisstad,3,4186,5,11930.1,8637.46,3292.64,Pay check,Pending,Steele and Sons,raymond05@snyder.com,42,No,0
ORD1349,24/01/2025,30/01/2025,CUST245,Danielle Torres,Corporate,PROD5691,Kettle,Electronics,East,Montana,West Jamesland,6,4415,5,25165.5,17722.99,7442.51,Cash,Delivered,Gonzalez and Sons,garzaluis@may-smith.com,45,No,0
ORD1350,07/12/2023,12/12/2023,CUST883,Michael Gould,Home office,PROD1457,Cold drinks,Grocery,West,New Jersey,New Brianborough,5,1499,15,6370.75,4693.76,1676.99,Credit card,Delivered,"Stuart, Kim and Wyatt",gonzalesbarbara@murphy.com,25,No,0
ORD1351,22/06/2025,28/06/2025,CUST433,Taylor Richards,Home office,PROD1737,Stamp,Office Supplies,North,Idaho,Kaylaland,3,4881,15,12446.55,9784.95,2661.6,Credit card,Cancelled,"Wilson, Hutchinson and Yoder",dmcgee@reese.com,11,No,0
ORD1352,31/12/2024,03/01/2025,CUST968,Kenneth Short,Consumer,PROD9867,Cold drinks,Grocery,West,Arkansas,West Robinberg,3,1596,0,4788,4039.25,748.75,Pay check,Returned,Benson-Rodriguez,shawnmoore@turner.com,3,Yes,26
ORD1353,01/02/2025,03/02/2025,CUST526,Christopher Wolf,Corporate,PROD3880,Bed,Furniture,South,Tennessee,Lake Jeremiahbury,1,2766,0,2766,1937.33,828.67,UPI,Returned,Ross-Parsons,brownryan@wolf.com,7,Yes,21
ORD1354,24/12/2023,28/12/2023,CUST235,Cheryl Smith,Consumer,PROD5328,Sofa,Furniture,East,Illinois,North Lauren,10,1843,0,18430,14570.66,3859.34,Cash,Delivered,Hall Ltd,blittle@robinson-carroll.com,28,No,0
ORD1355,03/03/2025,04/03/2025,CUST133,Stacey Simmons,Home office,PROD8916,Bed,Furniture,West,Colorado,Johnsonbury,1,2025,10,1822.5,1559.03,263.47,Pay check,Delivered,Hicks-Wright,stephaniehunt@henry.com,3,Yes,45
ORD1356,26/02/2024,02/03/2024,CUST669,Joseph Young,Consumer,PROD4928,Stamp,Office Supplies,North,Idaho,South Jenniferchester,6,4951,15,25250.1,16056.74,9193.36,Pay check,Cancelled,"Gilbert, Sherman and Aguirre",jessicafreeman@clarke.com,41,No,0
ORD1357,27/09/2025,01/10/2025,CUST939,Kelly Clark,Consumer,PROD6313,Protein,Grocery,East,Kentucky,Monicaview,5,4307,10,19381.5,12881.7,6499.8,Cash,Delivered,Wilson-Branch,egutierrez@torres.net,33,No,0
ORD1358,12/12/2023,18/12/2023,CUST704,Deborah Bell,Corporate,PROD2145,Cold drinks,Grocery,East,Vermont,Wardside,8,4112,0,32896,29442.57,3453.43,Cash,Returned,"Wall, Brock and Johnson",bobby63@valdez.com,6,Yes,34
ORD1359,15/11/2025,20/11/2025,CUST190,Daniel Brewer,Home office,PROD4669,Headphones,Electronics,East,South Dakota,Millerburgh,6,3680,15,18768,12906.14,5861.86,Credit card,Returned,Woods-Campos,charlotte48@barton.com,33,No,0
ORD1360,22/09/2024,28/09/2024,CUST403,Drew Horton,Consumer,PROD9247,Bed,Furniture,South,Tennessee,Lake Donna,10,2102,0,21020,15230.73,5789.27,Pay check,Returned,Simmons-Wilkerson,andreascott@austin.com,1,Yes,40
ORD1361,03/01/2024,08/01/2024,CUST566,Kristy Delacruz DVM,Consumer,PROD7938,Cupboard,Furniture,West,Nevada,Marcshire,9,4412,5,37722.6,25253,12469.6,Cash,Cancelled,Ashley Group,smay@martin-stark.biz,44,No,0
ORD1362,17/06/2024,20/06/2024,CUST184,Marc Lopez,Home office,PROD2508,Laptop,Electronics,West,Washington,New Kathryn,1,797,15,677.45,502.88,174.57,Credit card,Cancelled,Black LLC,loriyoung@davis.com,26,No,0
ORD1363,02/09/2024,04/09/2024,CUST876,Michael Ayers DDS,Corporate,PROD1289,Sofa,Furniture,East,Louisiana,New Johnathan,9,1018,10,8245.8,7112.46,1133.34,Pay check,Pending,Olson Inc,justin09@kelly-jenkins.com,43,No,0
ORD1364,27/12/2023,30/12/2023,CUST478,Ronald Baxter,Corporate,PROD4272,Calculator,Office Supplies,North,Vermont,Port Guybury,9,485,5,4146.75,2735.27,1411.48,UPI,Cancelled,Watson Group,ujohnson@dominguez-burns.info,35,No,0
ORD1365,24/08/2025,28/08/2025,CUST122,Erica Dunn,Home office,PROD5848,Stamp,Office Supplies,West,Tennessee,Jasonstad,6,117,15,596.7,436.66,160.04,Cash,Pending,Rangel-Bridges,richardsstephanie@espinoza.com,42,No,0
ORD1366,19/04/2024,22/04/2024,CUST499,Alexander Cooper,Home office,PROD2353,Notebook,Office Supplies,South,North Dakota,Laurieborough,5,4522,10,20349,12380.24,7968.76,Pay check,Pending,Smith-Boyle,scottbowers@thompson-johnson.com,19,No,0
ORD1367,14/10/2024,20/10/2024,CUST179,Courtney Reyes,Consumer,PROD2693,Bed,Furniture,West,New Jersey,North Brittany,9,2612,15,19981.8,12671.12,7310.68,Pay check,Cancelled,Webb-Wilson,nrussell@sexton.com,10,No,0
ORD1368,18/08/2025,24/08/2025,CUST259,Patrick Brown,Home office,PROD6291,Notebook,Office Supplies,East,Connecticut,Richardmouth,5,2305,5,10948.75,7869.77,3078.98,UPI,Cancelled,"Williams, Vargas and Stanton",bishopanna@rowe-franklin.com,13,No,0
ORD1369,15/12/2023,22/12/2023,CUST482,Carolyn Archer,Consumer,PROD4710,Charger,Electronics,West,South Dakota,Lake Tylermouth,5,3926,15,16685.5,11869.06,4816.44,Credit card,Cancelled,Wells-Lee,galvankaitlyn@waters.info,2,Yes,44
ORD1370,24/10/2025,30/10/2025,CUST240,David Roberts,Consumer,PROD9641,Notebook,Office Supplies,East,New Hampshire,Jessicaside,9,3589,15,27455.85,22986.79,4469.06,Credit card,Returned,Carr Group,franklinmary@andrews.com,9,Yes,43
ORD1371,13/09/2025,15/09/2025,CUST825,Suzanne Lee,Consumer,PROD5659,Charger,Electronics,East,South Carolina,Dennisside,1,2214,10,1992.6,1756.88,235.72,Cash,Returned,"Paul, Weaver and Medina",sara91@flores.com,46,No,0
ORD1372,30/12/2024,05/01/2025,CUST947,Emily Williams,Consumer,PROD8732,Pen,Office Supplies,East,Washington,East Stacieville,7,3871,5,25742.15,22683.74,3058.41,Credit card,Returned,"Rice, Steele and Davis",lcollins@dyer-williams.biz,46,No,0
ORD1373,21/01/2025,25/01/2025,CUST409,Alexandra Miller,Corporate,PROD2677,Chocolate,Grocery,West,New Hampshire,Jakehaven,5,2921,20,11684,9116.25,2567.75,Cash,Cancelled,Campos-Martin,garciakayla@henderson.biz,31,No,0
ORD1374,22/10/2025,27/10/2025,CUST757,Crystal Nolan DDS,Consumer,PROD3577,Cold drinks,Grocery,South,South Dakota,East Lauriestad,5,4975,15,21143.75,18033.18,3110.57,UPI,Cancelled,Mendez PLC,laurapotter@cole.org,22,No,0
ORD1375,03/01/2025,10/01/2025,CUST228,Danielle Mason,Home office,PROD1795,Notebook,Office Supplies,East,Wyoming,Lake Douglas,10,667,5,6336.5,4952.9,1383.6,Cash,Delivered,Barr-Orr,pottsbrian@walker.com,50,No,0
ORD1376,17/03/2025,24/03/2025,CUST310,Jessica Allen,Corporate,PROD2454,Cupboard,Furniture,East,Illinois,Jonesport,7,799,15,4754.05,3397.11,1356.94,Credit card,Pending,Davis-White,billy57@garcia-lewis.net,27,No,0
ORD1377,06/02/2024,12/02/2024,CUST732,Katelyn Keller,Home office,PROD4254,File Folder,Office Supplies,North,Washington,Villanuevashire,1,1059,20,847.2,542.12,305.08,UPI,Pending,Wilson-Lee,richard58@levy-watson.biz,25,No,0
ORD1378,03/05/2024,05/05/2024,CUST656,Jamie Williams,Home office,PROD7210,Cupboard,Furniture,East,Louisiana,Benjaminview,8,4832,10,34790.4,23518.51,11271.89,Credit card,Pending,"Berry, Miller and Moody",jpatton@ramos-frazier.com,44,No,0
ORD1379,01/05/2024,05/05/2024,CUST522,Robert Patton,Consumer,PROD7582,Table,Furniture,East,Pennsylvania,Weavershire,2,4632,10,8337.6,5161.83,3175.77,UPI,Delivered,"Wood, Wilson and Lane",jalexander@smith-rosales.biz,43,No,0
ORD1380,06/01/2025,12/01/2025,CUST422,Edward Diaz,Consumer,PROD6726,Headphones,Electronics,East,Iowa,North Andrebury,4,4411,0,17644,12539.81,5104.19,Credit card,Delivered,Pratt-Novak,bramirez@moran.org,20,No,0
ORD1381,23/10/2025,25/10/2025,CUST436,Samantha Taylor,Consumer,PROD1727,Sofa,Furniture,West,South Carolina,Benjaminland,2,4519,10,8134.2,6311.79,1822.41,Credit card,Returned,"Williams, Wagner and Walker",mortonmolly@cruz.info,36,No,0
ORD1382,01/10/2024,07/10/2024,CUST166,Tammy Black,Home office,PROD7412,Juice packs,Grocery,North,Washington,Gonzalezville,3,3181,15,8111.55,5610.28,2501.27,UPI,Cancelled,Wade-Mendoza,jamesdeanna@lloyd-rogers.net,34,No,0
ORD1383,12/10/2025,16/10/2025,CUST540,William Jones,Home office,PROD5172,Chips,Grocery,South,Arkansas,Port Matthewton,8,2120,15,14416,9473.3,4942.7,UPI,Cancelled,"Clark, Hansen and Bond",stefanie01@reed-stone.org,4,Yes,43
ORD1384,27/07/2025,28/07/2025,CUST966,Cheyenne Lopez,Home office,PROD7230,Cold drinks,Grocery,West,Iowa,Harrisville,3,3459,10,9339.3,6948.65,2390.65,UPI,Cancelled,Spears and Sons,lanealisha@hunt.com,1,Yes,38
ORD1385,08/12/2023,14/12/2023,CUST307,Tyler Cooke,Corporate,PROD3866,Cold drinks,Grocery,South,Washington,Jenniferland,2,4422,15,7517.4,5465.14,2052.26,Pay check,Returned,"Moreno, Watts and Potter",xpowell@long.com,30,No,0
ORD1386,10/03/2025,12/03/2025,CUST193,Andrew Becker,Consumer,PROD5886,Charger,Electronics,West,Iowa,Port Johnmouth,10,3079,0,30790,22941.27,7848.73,Cash,Pending,"Solis, Massey and Anderson",zgarcia@joyce-knapp.org,13,No,0
ORD1387,20/01/2025,26/01/2025,CUST148,Calvin Landry,Corporate,PROD2399,Dining table,Furniture,North,Louisiana,Andrewsmouth,5,1757,5,8345.75,7497.29,848.46,Pay check,Cancelled,Hernandez-Brooks,jeff80@bailey.com,19,No,0
ORD1388,21/04/2024,26/04/2024,CUST117,Vanessa Ortiz,Consumer,PROD4738,Cupboard,Furniture,East,South Carolina,Sanchezburgh,10,423,0,4230,2778.78,1451.22,Cash,Delivered,Mccarthy-Carroll,eolson@wilson.info,10,No,0
ORD1389,21/09/2025,25/09/2025,CUST832,Cheryl Johnson,Home office,PROD1396,Chair,Furniture,North,New Jersey,Robinsonport,5,4357,0,21785,17945.84,3839.16,Cash,Pending,"Smith, Castillo and Brown",jamesricardo@kelley.biz,1,Yes,21
ORD1390,28/03/2025,02/04/2025,CUST894,James Fox,Home office,PROD8544,Chocolate,Grocery,West,Georgia,Lake Hectorstad,6,4011,20,19252.8,13791.35,5461.45,UPI,Pending,Roberts-Mason,srogers@sanchez.biz,7,Yes,46
ORD1391,25/07/2025,26/07/2025,CUST682,Michael Farley,Consumer,PROD8566,Bed,Furniture,South,New York,North Makaylaview,10,454,0,4540,2922.16,1617.84,Credit card,Returned,"Carpenter, Novak and Bartlett",kramirez@hernandez.com,37,No,0
ORD1392,13/01/2025,16/01/2025,CUST330,Kimberly King,Corporate,PROD2096,Charger,Electronics,South,Wyoming,Juliefurt,10,4926,0,49260,42773.64,6486.36,Pay check,Cancelled,"Chapman, Gutierrez and Powell",savagecaroline@russell.net,36,No,0
ORD1393,06/06/2024,12/06/2024,CUST999,Tammy Golden,Consumer,PROD5541,Cupboard,Furniture,East,Nevada,South Matthew,4,3857,15,13113.8,8078.05,5035.75,Cash,Cancelled,Bryant-Long,iwilson@atkinson.net,35,No,0
ORD1394,04/08/2025,05/08/2025,CUST710,Catherine Long,Home office,PROD1904,Notebook,Office Supplies,West,North Carolina,West Brittany,2,1530,0,3060,2349.76,710.24,Cash,Pending,Allen-Conrad,ybrandt@soto.com,32,No,0
ORD1395,11/02/2025,18/02/2025,CUST958,Edward Small,Consumer,PROD5060,Kettle,Electronics,North,California,Jessicashire,2,4758,5,9040.2,7817.53,1222.67,Credit card,Pending,Green and Sons,robinsonkevin@thomas-simpson.com,47,No,0
ORD1396,12/05/2025,19/05/2025,CUST176,Stacey Ashley,Corporate,PROD6452,Dining table,Furniture,North,California,Peterville,9,4589,15,35105.85,26153.83,8952.02,Credit card,Returned,Robinson-White,amberlewis@torres.biz,30,No,0
ORD1397,29/06/2025,30/06/2025,CUST126,Tristan Mayo,Home office,PROD8157,Charger,Electronics,South,Minnesota,Darlenefurt,4,821,0,3284,2056.87,1227.13,Credit card,Cancelled,Peters-Ray,brookssara@jones-callahan.com,45,No,0
ORD1398,29/11/2023,30/11/2023,CUST204,Donald Murillo,Consumer,PROD8132,Juice packs,Grocery,West,Rhode Island,South Matthew,7,2626,0,18382,13411.85,4970.15,UPI,Pending,Mercado LLC,kelseywhite@pierce.com,41,No,0
ORD1399,22/11/2024,27/11/2024,CUST858,Herbert Martinez,Home office,PROD7170,Maggi,Grocery,South,South Dakota,West Carla,5,548,20,2192,1570.94,621.06,Credit card,Pending,"Cruz, Ross and Moore",mhughes@ellis.com,31,No,0
ORD1400,06/06/2025,10/06/2025,CUST391,Anna Soto,Corporate,PROD4044,Chips,Grocery,East,Montana,Fisherberg,7,306,15,1820.7,1290.69,530.01,Cash,Pending,Cantrell LLC,latashajohnson@james.com,20,No,0
ORD1401,16/10/2024,18/10/2024,CUST644,Lori Hall,Consumer,PROD8407,Chips,Grocery,South,New York,Jessicatown,6,540,15,2754,2344.75,409.25,UPI,Pending,Frey-Peterson,gabriel86@arias.com,21,No,0
ORD1402,06/01/2024,13/01/2024,CUST315,Alexis Mcdaniel,Home office,PROD4513,Sofa,Furniture,North,Washington,Vaughnburgh,4,1000,15,3400,2219.32,1180.68,Pay check,Cancelled,"Anderson, Garcia and Blackwell",stephenmoore@reilly-rodriguez.info,29,No,0
ORD1403,28/07/2025,02/08/2025,CUST106,Michelle Sosa,Consumer,PROD5060,Keyboard,Electronics,South,Rhode Island,Lake Alejandro,9,4643,0,41787,31832.01,9954.99,Cash,Pending,"Wise, Taylor and Davis",ericasmith@reynolds.net,38,No,0
ORD1404,20/09/2024,26/09/2024,CUST418,Lisa Copeland,Home office,PROD3233,Cold drinks,Grocery,East,New Mexico,New Kristin,7,977,5,6497.05,5542.51,954.54,Pay check,Pending,"Clark, Dodson and Harper",melissa52@douglas.biz,3,Yes,37
ORD1405,14/08/2025,18/08/2025,CUST262,Carrie Evans,Consumer,PROD8274,Dining table,Furniture,South,Delaware,West Mary,3,2506,15,6390.3,5645.83,744.47,Credit card,Cancelled,Wilson Ltd,benjamintorres@williams.com,48,No,0
ORD1406,28/11/2024,30/11/2024,CUST493,Angela Hall,Home office,PROD6231,Stamp,Office Supplies,West,Ohio,New Allisonside,8,3363,5,25558.8,18985.5,6573.3,Cash,Cancelled,Price Inc,sdoyle@nelson-hanna.biz,24,No,0
ORD1407,06/01/2024,10/01/2024,CUST584,Carl Jones,Consumer,PROD5298,Headphones,Electronics,East,West Virginia,West Brentborough,1,3789,0,3789,2609.75,1179.25,Cash,Cancelled,"Murray, Clark and Stone",elizabeth45@hansen.com,33,No,0
ORD1408,02/04/2025,03/04/2025,CUST219,Jacob Wiley,Home office,PROD2867,Table,Furniture,South,South Dakota,East Ericview,5,4827,15,20514.75,14413.37,6101.38,Cash,Delivered,Jackson-Thomas,michele56@avila-moore.biz,36,No,0
ORD1409,22/03/2024,25/03/2024,CUST171,Victoria Jones,Home office,PROD5932,Monitor,Electronics,East,Delaware,Nealberg,10,4944,20,39552,23888.87,15663.13,Pay check,Pending,Anderson Group,jessicascott@anderson-ruiz.org,8,Yes,48
ORD1410,21/06/2025,26/06/2025,CUST941,Brenda Merritt,Consumer,PROD7307,Chair,Furniture,West,Rhode Island,East Linda,2,267,20,427.2,330.92,96.28,UPI,Delivered,Tanner and Sons,hnoble@park.com,23,No,0
ORD1411,30/05/2025,03/06/2025,CUST983,Laura Barber,Home office,PROD4228,Monitor,Electronics,North,Rhode Island,North Tammymouth,3,4480,0,13440,11697.38,1742.62,Cash,Cancelled,White PLC,maryhernandez@jones.com,45,No,0
ORD1412,17/10/2024,22/10/2024,CUST293,Sharon Reyes,Corporate,PROD6762,Charger,Electronics,North,Wisconsin,North Elizabethburgh,9,1365,20,9828,7683.44,2144.56,Credit card,Pending,Maynard-Brown,nicole46@nichols-herrera.com,47,No,0
ORD1413,21/08/2024,23/08/2024,CUST121,Robert Berry,Consumer,PROD5786,Kettle,Electronics,North,Minnesota,Lake Brandymouth,5,813,10,3658.5,2338.45,1320.05,Credit card,Pending,Webster-Johnson,matthewtaylor@murray-evans.com,26,No,0
ORD1414,20/06/2024,23/06/2024,CUST365,Jose Castillo,Corporate,PROD9740,Laptop,Electronics,North,North Carolina,South Carlosfort,1,4242,10,3817.8,2540.02,1277.78,UPI,Pending,Farmer Inc,dean05@cook.com,37,No,0
ORD1415,09/02/2024,13/02/2024,CUST789,Robert Lawrence,Home office,PROD4172,Calculator,Office Supplies,West,California,West Markstad,5,4362,20,17448,12040.1,5407.9,Credit card,Returned,Wells-Martin,rjackson@dyer.com,35,No,0
ORD1416,07/07/2025,10/07/2025,CUST582,William Gould,Consumer,PROD7049,Stapler,Office Supplies,South,Rhode Island,Port Antoniochester,5,3579,15,15210.75,10497.07,4713.68,UPI,Returned,"Ramos, Barnett and Diaz",lmoreno@rodriguez-aguilar.com,24,No,0
ORD1417,18/11/2025,19/11/2025,CUST492,Kelly Soto,Consumer,PROD3679,Cupboard,Furniture,East,Tennessee,Flemingmouth,10,4794,20,38352,25996.51,12355.49,Credit card,Cancelled,"Brown, Bradshaw and Rodriguez",dknight@vazquez.info,31,No,0
ORD1418,29/12/2024,04/01/2025,CUST881,Christina Berry,Consumer,PROD1865,Cold drinks,Grocery,West,Idaho,Raymondview,4,2663,20,8521.6,5767.26,2754.34,Credit card,Pending,Odonnell-Hunt,barbaraleon@black-stokes.com,3,Yes,22
ORD1419,18/08/2024,20/08/2024,CUST795,Christine Silva,Consumer,PROD3228,Dining table,Furniture,South,Delaware,South Lisa,2,3741,5,7107.9,4719.82,2388.08,Cash,Cancelled,"Ferguson, Mcdonald and Moon",johnsonamy@clay-smith.biz,50,No,0
ORD1420,23/08/2024,28/08/2024,CUST294,Sandra Sherman,Corporate,PROD9590,Dining table,Furniture,South,Kansas,Prattbury,3,3033,10,8189.1,7309.59,879.51,UPI,Pending,Hurst LLC,pmccarthy@moss.com,12,No,0
ORD1421,11/09/2024,14/09/2024,CUST647,Johnny Maynard,Corporate,PROD7986,Stapler,Office Supplies,North,Virginia,Parkerland,8,2068,5,15716.8,13743.61,1973.19,Cash,Pending,"Carroll, Young and Madden",ellisjohn@hill.info,45,No,0
ORD1422,10/02/2025,11/02/2025,CUST639,Alicia Harris,Consumer,PROD7006,Monitor,Electronics,South,Vermont,Bellfurt,9,3350,10,27135,22307.11,4827.89,UPI,Returned,Smith-Miller,kelsey30@hall.org,10,No,0
ORD1423,30/09/2025,05/10/2025,CUST818,Rachel Love,Home office,PROD9241,Laptop,Electronics,East,New Hampshire,Charlesbury,4,221,0,884,687.09,196.91,Cash,Delivered,Thomas-Mills,paul14@montes.org,39,No,0
ORD1424,14/01/2025,17/01/2025,CUST167,Kyle Waters,Corporate,PROD9980,Chair,Furniture,East,Texas,Lozanotown,10,2784,0,27840,24834.45,3005.55,Pay check,Delivered,Taylor PLC,adamgarcia@lozano.com,38,No,0
ORD1425,23/08/2025,25/08/2025,CUST214,Susan Singh,Home office,PROD5625,Stamp,Office Supplies,West,Illinois,Lake Troyville,1,3440,0,3440,2535.44,904.56,Pay check,Returned,Arnold Ltd,russell71@rodriguez.net,20,No,0
ORD1426,23/05/2024,29/05/2024,CUST520,Thomas Wagner,Consumer,PROD1730,Protein,Grocery,South,Iowa,East Marymouth,3,1190,0,3570,2331.51,1238.49,Credit card,Delivered,Wiley-Mcclain,ahiggins@russo-sherman.info,10,No,0
ORD1427,14/10/2025,16/10/2025,CUST357,John Brown,Consumer,PROD9814,Headphones,Electronics,South,Rhode Island,Ginatown,6,2141,15,10919.1,7525.68,3393.42,UPI,Returned,Arroyo Inc,floresjoseph@russell.info,49,No,0
ORD1428,04/06/2024,11/06/2024,CUST187,Lisa Sandoval,Corporate,PROD5582,File Folder,Office Supplies,East,Alabama,New Lauren,4,3171,0,12684,9705.95,2978.05,Cash,Returned,Cooper PLC,claytonvincent@thomas-vargas.net,23,No,0
ORD1429,18/04/2025,20/04/2025,CUST504,Rebecca Williams,Home office,PROD5024,Chips,Grocery,South,South Carolina,Floresview,6,638,20,3062.4,2010.96,1051.44,UPI,Cancelled,"Buchanan, Preston and Fisher",davidlong@franklin-gonzalez.info,33,No,0
ORD1430,13/04/2025,19/04/2025,CUST100,Tonya May,Consumer,PROD5823,Monitor,Electronics,West,Tennessee,Port Monica,1,355,0,355,295.18,59.82,Credit card,Delivered,Hancock-Anderson,mark62@wheeler.org,24,No,0
ORD1431,05/07/2025,09/07/2025,CUST240,Allison Lee,Corporate,PROD6414,Mouse,Electronics,West,Rhode Island,Wademouth,7,3009,15,17903.55,13262.97,4640.58,Credit card,Cancelled,"Anderson, Garcia and Campbell",dhawkins@johnson.com,36,No,0
ORD1432,10/10/2024,14/10/2024,CUST938,Mr. Jonathan Fischer,Home office,PROD3184,Cupboard,Furniture,East,New Mexico,West Victoriaport,2,2426,15,4124.2,3101.42,1022.78,Credit card,Returned,Berry-Love,rileyisaiah@bailey.com,39,No,0
ORD1433,06/05/2024,12/05/2024,CUST725,Kristina Crawford,Corporate,PROD8402,Stapler,Office Supplies,East,Pennsylvania,New Stacytown,9,444,20,3196.8,2869.37,327.43,Pay check,Pending,Fitzgerald Ltd,dukesamantha@mitchell.com,48,No,0
ORD1434,01/01/2025,04/01/2025,CUST915,David Rice,Consumer,PROD9915,Notebook,Office Supplies,West,Connecticut,Donnaport,8,3819,10,27496.8,16599.38,10897.42,Pay check,Returned,Keller-Anderson,maryscott@stewart-davis.com,25,No,0
ORD1435,06/02/2024,13/02/2024,CUST177,David Wagner,Corporate,PROD3351,Chair,Furniture,East,Idaho,New Kellyberg,4,1677,20,5366.4,4147.34,1219.06,Cash,Delivered,Schmidt-Gillespie,judithwilkins@stark.com,17,No,0
